Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
29139,P335252.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335252,2,1,seal identification
29140,P335252.2.2,{1}{d}PA—re-eh-[tu₂—PAB],Nabu-rehtu-uṣur[1]PN,PN,"['𒁹', '𒀭', '𒉺', '𒊑', '𒄴', '𒌓', '𒉽']",𒁹𒀭𒉺𒊑𒄴𒌓𒉽,{1}{d}PA-re-eh-[tu₂-PAB],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.29,Nabu-rehtu-uṣur,Nabu-rehtu-uṣur,1,PN,,P335252,2,2,seal identification
29141,P335252.3.1,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P335252,3,1,seal identification
29142,P335252.3.2,{1}a-mur-ṭi-⸢še⸣,Amu-rṭeše[1]PN$,PN,"['𒁹', '𒀀', '𒄯', '𒁲', '𒊺']",𒁹𒀀𒄯𒁲𒊺,{1}a-mur-ṭi-⸢še⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Amu-rṭeše,Amu-rṭeše,1,PN,,P335252,3,2,seal identification
29143,P335252.4.1,{lu₂v}ha-sa-a.a,Haṣaya[Hasaean]EN$,EN,"['𒇽', '𒄩', '𒊓', '𒀀', '𒀀']",𒇽𒄩𒊓𒀀𒀀,{LU₂~v}ha-sa-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Haṣaya,Haṣaya,Hasaean,,,P335252,4,1,seal identification
29144,P335252.4.2,ša,ša[in]'PRP,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,in,,,P335252,4,2,seal identification
29145,P335252.4.3,ŠU.2,qātē[hand]N,N,"['𒋗', '𒈫']",𒋗𒈫,ŠU.2,"['complete', 'complete']",0.0,qātē,qātu,hand,,,P335252,4,3,seal identification
29146,P335252.4.4,{1}⸢ARAD⸣—15,Urdu-Issar[1]PN,PN,"['𒁹', '𒀴', '15']",𒁹𒀴15,{1}⸢ARAD⸣-[15],"['complete', 'damaged', 'missing']",0.5,Urdu-Issar,Urdu-Issar,1,PN,,P335252,4,4,seal identification
29147,P335252.5.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335252,5,1,seal identification
29148,P335252.5.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335252,5,2,seal identification
29149,P335252.5.3,{uru}{lu₂v}TUG₂.UD-MEŠ,Alu-ašlaki[Fuller Town]GN$,GN,"['𒌷', '𒇽', '𒌆', '𒌓', '𒈨𒌍']",𒌷𒇽𒌆𒌓𒈨𒌍,{URU}{LU₂~v}TUG₂.UD-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Alu-ašlaki,Alu-ašlaki,Fuller Town,GN,,P335252,5,3,seal identification
29150,P335252.6.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335252,6,1,seal identification
29151,P335252.6.2,{1}{iti}AB-a.a,Kanunaya[1]PN,PN,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{1}{ITI}AB-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kanunaya,Kanunayu,1,PN,,P335252,6,2,seal identification
29152,P335252.6.3,DUMU-šu₂,māršu[son]N,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,,P335252,6,3,seal identification
29153,P335252.7.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335252,7,1,seal identification
29154,P335252.7.2,{1}si-lim—{d}IM,Silim-Adad[1]PN$,PN,"['𒁹', '𒋛', '𒅆', '𒀭', '𒅎']",𒁹𒋛𒅆𒀭𒅎,{1}si-lim-{d}IM,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Silim-Adad,Silim-Adad,1,PN,,P335252,7,2,seal identification
29155,P335252.8.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335252,8,1,seal identification
29156,P335252.8.2,DUMU.MI₂-šu₂-nu,mārtu[daughter]N$marʾitišunu,N,"['𒌉', '𒊩', '𒋙', '𒉡']",𒌉𒊩𒋙𒉡,DUMU.MI₂-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,marʾitišunu,mārtu,daughter,,,P335252,8,2,seal identification
