Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
21363,P335259.2.1,{[na₄]}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}KIŠIB,"['missing', 'complete']",0.5,kunukku,kunukku,seal,,,P335259,2,1,seal identification
21364,P335259.2.2,{1}GIŠ.MI—aš-šur,Ṣil-Aššur[1]PN,PN,"['𒁹', '𒄑', '𒈪', '𒀸', '𒋩']",𒁹𒄑𒈪𒀸𒋩,{1}GIŠ.MI-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṣil-Aššur,Ṣil-Aššur,1,PN,,P335259,2,2,seal identification
21365,P335259.3.1,[EN],bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335259,3,1,seal identification
21366,P335259.3.2,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P335259,3,2,seal identification
21367,P335259.3.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335259,3,3,seal identification
21368,P335259.7.1,{1}{d]}U.GUR—PAB—PAB,Nergal-ahu-uṣur[1]PN,PN,"['𒁹', '𒀭', '𒌋', '𒄥', '𒉽', '𒉽']",𒁹𒀭𒌋𒄥𒉽𒉽,{[1]}{[d]}U.GUR-PAB-PAB,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,Nergal-ahu-uṣur,Nergal-ahu-uṣur,1,PN,,P335259,7,1,object sold
21369,P335259.7.2,DUMU-šu₂,māršu[son]N,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,,P335259,7,2,object sold
21370,P335259.8.1,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335259,8,1,object sold
21371,P335259.8.2,⸢ru⸣-ṭu,rūṭu[a unit of length]N,N,"['𒊒', '𒂅']",𒊒𒂅,⸢ru⸣-ṭu,"['damaged', 'complete']",0.25,rūṭu,rūṭu,a unit of length,,,P335259,8,2,object sold
21372,P335259.8.3,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335259,8,3,initiation of transaction
21373,P335259.8.4,{1}SU—DINGIR,Eriba-ilu[1]PN$,PN,"['𒁹', '𒋢', '𒀭']",𒁹𒋢𒀭,{1}SU-DINGIR,"['complete', 'complete', 'complete']",0.0,Eriba-ilu,Eriba-ilu,1,PN,,P335259,8,4,initiation of transaction
21374,P335259.9.1,[TA@v],issu[from+=from]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,,P335259,9,1,completion of transaction
21375,P335259.9.2,IGI,pān[front]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,,P335259,9,2,completion of transaction
21376,P335259.9.3,{1}GIŠ.MI—aš-šur,Ṣil-Aššur[1]PN,PN,"['𒁹', '𒄑', '𒈪', '𒀸', '𒋩']",𒁹𒄑𒈪𒀸𒋩,{1}GIŠ.MI-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṣil-Aššur,Ṣil-Aššur,1,PN,,P335259,9,3,completion of transaction
21377,P335259.10.1,[ina],ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335259,10,1,price
21378,P335259.10.2,⸢ŠA₃⸣,libbi[interior]N,N,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,libbi,libbu,interior,,,P335259,10,2,price
21379,P335259.10.3,16,n,n,['𒌋𒐋'],𒌋𒐋,16,['complete'],0.0,,,,NUMBER,,P335259,10,3,price
21380,P335259.10.4,GIN₂-MEŠ,šiqlī[a unit of weight]N,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-MEŠ,"['complete', 'complete']",0.0,šiqlī,šiqlu,a unit of weight,,,P335259,10,4,price
21381,P335259.10.5,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P335259,10,5,price
21382,P335259.11.1,[il]-qi₂,ilqi[purchase]V,V,"['𒅋', '𒆠']",𒅋𒆠,[il]-qi₂,"['missing', 'complete']",0.5,ilqi,leqû,purchase,,,P335259,11,1,completion of transaction
21383,P335259.11.2,kas-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,,P335259,11,2,confirmation of transfer 1
21384,P335259.11.3,gam-mur,gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,,P335259,11,3,confirmation of transfer 1
21385,P335259.12.1,[ta]-din,tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta]-din,"['missing', 'complete']",0.5,tadin,tadnu,paid,,,P335259,12,1,confirmation of transfer 1
21386,P335259.12.2,LU₂,amēlu[man]N,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēlu,awīlu,man,,,P335259,12,2,confirmation of transfer 2
