Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
12942,P335156.2.1,{[na₄]}⸢KIŠIB⸣,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,kunukku,kunukku,seal,,,P335156,2,1,seal identification
12943,P335156.2.2,{1}PAB-u-a—SU,Ahuʾa-eriba[1]PN,PN,"['𒁹', '𒉽', '𒌋', '𒀀', '𒋢']",𒁹𒉽𒌋𒀀𒋢,{1}PAB-u-a-SU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ahuʾa-eriba,Ahuʾa-eriba,1,PN,,P335156,2,2,seal identification
12944,P335156.2.3,{[lu₂}ša₂—UGU—E₂],ša-muhhi-bēti[household overseer]N,N,"['𒇽', '𒃻', '𒌋𒅗', '𒂍']",𒇽𒃻𒌋𒅗𒂍,{[LU₂]}[ša₂-UGU-E₂],"['missing', 'missing', 'missing', 'missing']",1.0,ša-muhhi-bēti,ša-muhhi-bēti,household overseer,,,P335156,2,3,seal identification
12945,P335156.3.1,[ša],ša[of]DET,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,,P335156,3,1,seal identification
12946,P335156.3.2,{⸢kur⸣}bar-ha-[za],Barhaza[1]GN$,GN,"['𒆳', '𒁇', '𒄩', '𒍝']",𒆳𒁇𒄩𒍝,{⸢KUR⸣}bar-ha-[za],"['damaged', 'complete', 'complete', 'missing']",0.38,Barhaza,Barhaza,1,GN,,P335156,3,2,seal identification
12947,P335156.4.1,[EN],bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335156,4,1,seal identification
12948,P335156.4.2,MI₂,sinništu[woman]N$issi,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issi,sinništu,woman,,,P335156,4,2,seal identification
12949,P335156.4.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335156,4,3,seal identification
12950,P335156.8.1,{mi₂}AD—li-ih-ia,Abi-lihiya[1]PN$,PN,"['𒊩', '𒀜', '𒇷', '𒄴', '𒅀']",𒊩𒀜𒇷𒄴𒅀,{MI₂}AD-li-ih-ia,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Abi-lihiya,Abi-lihiya,1,PN,,P335156,8,1,object sold
12951,P335156.8.2,GEME₂-šu₂,amtīšu[maid]N,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtīšu,amtu,maid,,,P335156,8,2,object sold
12952,P335156.9.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335156,9,1,object sold
12953,P335156.9.2,{1}PAB-u.a—SU,Ahuʾa-eriba[1]PN$,PN,"['𒁹', '𒉽', '𒌋', '𒀀', '𒋢']",𒁹𒉽𒌋𒀀𒋢,{1}PAB-u.a-SU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ahuʾa-eriba,Ahuʾa-eriba,1,PN,,P335156,9,2,object sold
