Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
3729,P224525.2.1,+Ahuʾa-eriba[]PN$,{1}PAB-a-SU,PN,PN,"['𒁹', '𒉽', '𒀀', '𒋢']",𒁹𒉽𒀀𒋢,{1}PAB-a-SU,"['complete', 'complete', 'complete', 'complete']",0.0,Ahuʾa-eriba,Ahuʾa-eriba,1,P224525,2,1,completion of transaction
3730,P224525.3.1,urdu[servant]N,{lu₂}ARAD,,N,"['𒇽', '𒀴']",𒇽𒀴,{LU₂}ARAD,"['complete', 'complete']",0.0,urdu,ardu,servant,P224525,3,1,completion of transaction
3731,P224525.3.2,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224525,3,2,completion of transaction
3732,P224525.3.3,masenni[treasurer]N,{lu₂}IGI.DUB,,N,"['𒇽', '𒅆', '𒁾']",𒇽𒅆𒁾,{LU₂}IGI.DUB,"['complete', 'complete', 'complete']",0.0,masenni,mašennu,treasurer,P224525,3,3,completion of transaction
3733,P224525.3.4,+rabû[big//grand]AJ'AJ$rabie,GAL,,AJ,['𒃲'],𒃲,GAL,['complete'],0.0,rabie,rabû,grand,P224525,3,4,completion of transaction
3734,P224525.4.1,marʾussu[daughter]N,DUMU.MI₂-su,,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,DUMU.MI₂-su,"['complete', 'complete', 'complete']",0.0,marʾussu,mārtu,daughter,P224525,4,1,object sold
3735,P224525.5.1,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224525,5,1,completion of transaction
3736,P224525.5.2,urdi[servant]N,{lu₂}ARAD,,N,"['𒇽', '𒀴']",𒇽𒀴,{LU₂}ARAD,"['complete', 'complete']",0.0,urdi,ardu,servant,P224525,5,2,completion of transaction
3737,P224525.5.3,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224525,5,3,completion of transaction
3738,P224525.5.4,+Bel-isseʾa[]PN$,{1}EN-KI-a,PN,PN,"['𒁹', '𒂗', '𒆠', '𒀀']",𒁹𒂗𒆠𒀀,{1}EN-KI-a,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-isseʾa,Bel-isseʾa,1,P224525,5,4,completion of transaction
3739,P224525.6.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224525,6,1,price
3740,P224525.6.2,libbi[interior]N,ŠA₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P224525,6,2,price
3741,P224525.6.3,n,36,NUMBER,n,['𒌍𒐋'],𒌍𒐋,36,['complete'],0.0,,,,P224525,6,3,price
3742,P224525.6.4,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224525,6,4,price
3743,P224525.6.5,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P224525,6,5,price
3744,P224525.7.1,+tadānu[give//give]V'V$ittidin,SUM-in,,V,"['𒋧', '𒅔']",𒋧𒅔,SUM-in,"['complete', 'complete']",0.0,ittidin,tadānu,give,P224525,7,1,completion of transaction
