Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
13132,P335158.2.1,{[na₄]}⸢KIŠIB⸣,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,kunukku,kunukku,seal,,,P335158,2,1,seal identification
13133,P335158.2.2,{1}aš-šur—KUR—LAL,Aššur-matu-taqqin[1]PN,PN,"['𒁹', '𒀸', '𒋩', '𒆳', '𒇲']",𒁹𒀸𒋩𒆳𒇲,{1}aš-šur-KUR-LAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-matu-taqqin,Aššur-matu-taqqin,1,PN,,P335158,2,2,seal identification
13134,P335158.3.1,{[na₄]}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}KIŠIB,"['missing', 'complete']",0.5,kunukku,kunukku,seal,,,P335158,3,1,seal identification
13135,P335158.3.2,{1}DU₃—a-mur,Gabbu-amur[1]PN$,PN,"['𒁹', '𒆕', '𒀀', '𒄯']",𒁹𒆕𒀀𒄯,{1}DU₃-a-mur,"['complete', 'complete', 'complete', 'complete']",0.0,Gabbu-amur,Gabbu-amur,1,PN,,P335158,3,2,seal identification
13136,P335158.4.1,[PAB,gimru[total]N,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,,P335158,4,1,seal identification
13137,P335158.4.2,02,n,n,['𒈫'],𒈫,[02],['missing'],1.0,,,,NUMBER,,P335158,4,2,seal identification
13138,P335158.4.3,LU₂-MEŠ-e,amēlē[man]N,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,LU₂-MEŠ-e,"['complete', 'complete', 'complete']",0.0,amēlē,awīlu,man,,,P335158,4,3,seal identification
13139,P335158.4.4,A,mār[son]N,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,,,P335158,4,4,seal identification
13140,P335158.4.5,{1}pu-ṭa—⸢nu-še⸣,Budanuše[1]PN$,PN,"['𒁹', '𒁍', '𒁕', '𒉡', '𒊺']",𒁹𒁍𒁕𒉡𒊺,{1}pu-ṭa-⸢nu-še⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,Budanuše,Budanuše,1,PN,,P335158,4,5,seal identification
13141,P335158.5.1,⸢EN⸣,bēl[owner]N,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,,P335158,5,1,seal identification
13142,P335158.5.2,MI₂,sinništu[woman]N$issi,N,['𒊩'],𒊩,MI₂,['complete'],0.0,issi,sinništu,woman,,,P335158,5,2,seal identification
13143,P335158.5.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335158,5,3,seal identification
13144,P335158.9.1,{mi₂}15—re-me-ni,Issar-remanni[1]PN$,PN,"['𒊩', '15', '𒊑', '𒈨', '𒉌']",𒊩15𒊑𒈨𒉌,{MI₂}15-re-me-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Issar-remanni,Issar-remanni,1,PN,,P335158,9,1,object sold
13145,P335158.9.2,⸢GEME₂⸣-šu₂-nu,amtušunu[maid]N,N,"['𒊩𒆳', '𒋙', '𒉡']",𒊩𒆳𒋙𒉡,⸢GEME₂⸣-šu₂-nu,"['damaged', 'complete', 'complete']",0.17,amtušunu,amtu,maid,,,P335158,9,2,object sold
13146,P335158.10.1,⸢ša⸣,ša[of]DET,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,,P335158,10,1,object sold
13147,P335158.10.2,LU₂-MEŠ-e,amēlē[man]N,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,LU₂-MEŠ-e,"['complete', 'complete', 'complete']",0.0,amēlē,awīlu,man,,,P335158,10,2,object sold
13148,P335158.10.3,an-nu-te,annūte[this]DP,DP,"['𒀭', '𒉡', '𒋼']",𒀭𒉡𒋼,an-nu-te,"['complete', 'complete', 'complete']",0.0,annūte,annû,this,,,P335158,10,3,object sold
13149,P335158.11.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335158,11,1,initiation of transaction
13150,P335158.11.2,{1}kak-kul-la-nu,Kakkullanu[1]PN$,PN,"['𒁹', '𒆕', '𒆰', '𒆷', '𒉡']",𒁹𒆕𒆰𒆷𒉡,{1}kak-kul-la-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kakkullanu,Kakkullanu,1,PN,,P335158,11,2,initiation of transaction
13151,P335158.12.1,{lu₂}GAL—ki-ṣir,rabû[big one]N$rab&kiṣru[knot]N$kiṣir,N,"['𒇽', '𒃲', '𒆠', '𒈲']",𒇽𒃲𒆠𒈲,{LU₂}GAL-ki-ṣir,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335158,12,1,initiation of transaction
13153,P335158.12.2,ša₂,ša[of]DET,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,,P335158,12,2,initiation of transaction
13154,P335158.12.3,A—MAN,māru[son]N$mār&šarru[king]N$šarri,N,"['𒀀', '𒌋𒌋']",𒀀𒌋𒌋,A-MAN,"['complete', 'complete']",0.0,mār,māru,son,,,P335158,12,3,initiation of transaction
13156,P335158.13.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335158,13,1,price
