Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
21103,P335144.1.1,{[na₄]}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}KIŠIB,"['missing', 'complete']",0.5,kunukku,kunukku,seal,,,P335144,1,1,seal identification
21104,P335144.1.2,{1}10—ra-⸢pa⸣-a,Adad-rapa[1]PN$,PN,"['𒁹', '𒌋', '𒊏', '𒉺', '𒀀']",𒁹𒌋𒊏𒉺𒀀,{1}10-ra-⸢pa⸣-a,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,Adad-rapa,Adad-rapa,1,PN,,P335144,1,2,seal identification
21105,P335144.1.3,{lu₂v}DAM.QAR,tankāru[merchant]N,N,"['𒇽', '𒁮', '𒃼']",𒇽𒁮𒃼,{LU₂~v}DAM.QAR,"['complete', 'complete', 'complete']",0.0,tankāru,tamkāru,merchant,,,P335144,1,3,seal identification
21106,P335144.2.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335144,2,1,seal identification
21107,P335144.2.2,{lu₂}ši-me,šīmu[purchase (price)//purchased man]N$šīme,N,"['𒇽', '𒅆', '𒈨']",𒇽𒅆𒈨,{LU₂}ši-me,"['complete', 'complete', 'complete']",0.0,šīme,šīmu,purchased man,,,P335144,2,2,seal identification
21108,P335144.2.3,ta-da-ni,tadāni[giving]'N,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335144,2,3,seal identification
21109,P335144.6.1,{1}ka-ma-ba-ni,Kamabanu[1]PN$Kamabani,PN,"['𒁹', '𒅗', '𒈠', '𒁀', '𒉌']",𒁹𒅗𒈠𒁀𒉌,{1}ka-ma-ba-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kamabani,Kamabanu,1,PN,,P335144,6,1,object sold
21110,P335144.6.2,ARAD-šu₂,urdīšu[servant]N,N,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,urdīšu,ardu,servant,,,P335144,6,2,object sold
21111,P335144.6.3,{lu₂}tab-la-a.a,Tablaya[Tabalean]EN$,EN,"['𒇽', '𒋰', '𒆷', '𒀀', '𒀀']",𒇽𒋰𒆷𒀀𒀀,{LU₂}tab-la-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Tablaya,Tablaya,Tabalean,,,P335144,6,3,object sold
21112,P335144.7.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335144,7,1,initiation of transaction
21113,P335144.7.2,{1}gir₂—ha-a,Gir-Ha[1]PN$,PN,"['𒁹', '𒄈', '𒄩', '𒀀']",𒁹𒄈𒄩𒀀,{1}gir₂-ha-a,"['complete', 'complete', 'complete', 'complete']",0.0,Gir-Ha,Gir-Ha,1,PN,,P335144,7,2,initiation of transaction
21114,P335144.7.3,GAL—50,rabû[big one]N$rab&hamšā[fifty]NU$hanšê,N,"['𒃲', '𒐐']",𒃲𒐐,GAL-50,"['complete', 'complete']",0.0,rab,rabû,big one,,,P335144,7,3,initiation of transaction
21116,P335144.8.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335144,8,1,price
21117,P335144.8.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335144,8,2,price
21118,P335144.8.3,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335144,8,3,price
