Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
22132,P335236.3.1,kas-⸢pu⸣,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-⸢pu⸣,"['complete', 'damaged']",0.25,kaspu,kaspu,money,,,P335236,3,1,confirmation of transfer 1
22133,P335236.3.2,[gam-mur,gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,,P335236,3,2,confirmation of transfer 1
22134,P335236.3.3,ta-din],tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,,,P335236,3,3,confirmation of transfer 1
22135,P335236.4.1,UN-MEŠ,nišē[people]N,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,,P335236,4,1,confirmation of transfer 2
22136,P335236.4.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,4,2,confirmation of transfer 2
22137,P335236.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,4,3,confirmation of transfer 2
22138,P335236.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,4,4,confirmation of transfer 2
22139,P335236.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,4,5,confirmation of transfer 2
22140,P335236.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,4,6,confirmation of transfer 2
22141,P335236.4.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,4,7,confirmation of transfer 2
22142,P335236.5.1,la-[qi-u,laqiu[acquired]AJ,AJ,"['𒆷', '𒆥', '𒌋']",𒆷𒆥𒌋,la-[qi-u],"['complete', 'missing', 'missing']",0.67,laqiu,leqû,acquired,,,P335236,5,1,confirmation of transfer 2
22143,P335236.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,5,2,none
22144,P335236.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,5,3,none
22145,P335236.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,5,4,none
22146,P335236.5.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335236,5,5,none
22147,P335236.8.1,[ina,ina[in]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335236,8,1,penalties for litigation: penalty
