Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
16037,P335199.5.1,{1}ni-nu-a.a,Ninuayu[1]PN$,PN,"['𒁹', '𒉌', '𒉡', '𒀀', '𒀀']",𒁹𒉌𒉡𒀀𒀀,{⸢1⸣}ni-nu-a.a,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,Ninuayu,Ninuayu,1,PN,,P335199,5,1,object sold
16038,P335199.5.2,{1}{d}U.GUR—PAB,Nergal-naṣir[1]PN$,PN,"['𒁹', '𒀭', '𒌋', '𒄥', '𒉽']",𒁹𒀭𒌋𒄥𒉽,{1}{d}U.GUR-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nergal-naṣir,Nergal-naṣir,1,PN,,P335199,5,2,object sold
16039,P335199.5.3,{1}za-bi-nu,Zabinu[1]PN,PN,"['𒁹', '𒍝', '𒁉', '𒉡']",𒁹𒍝𒁉𒉡,{1}za-bi-nu,"['complete', 'complete', 'complete', 'complete']",0.0,Zabinu,Zabinu,1,PN,,P335199,5,3,object sold
16040,P335199.6.1,[PAB],gimru[total]N,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,,P335199,6,1,object sold
16041,P335199.6.2,03,n,n,['𒐈'],𒐈,03,['complete'],0.0,,,,NUMBER,,P335199,6,2,object sold
16042,P335199.6.3,ARAD-MEŠ,urdāni[servant]N,N,"['𒀴', '𒈨𒌍']",𒀴𒈨𒌍,ARAD-MEŠ,"['complete', 'complete']",0.0,urdāni,ardu,servant,,,P335199,6,3,object sold
16043,P335199.6.4,{⸢lu₂v⸣}TUR-MEŠ,ṣehrāni[young boy]'N,AJ,"['𒇽', '𒌉', '𒈨𒌍']",𒇽𒌉𒈨𒌍,{⸢LU₂~v⸣}TUR-MEŠ,"['damaged', 'complete', 'complete']",0.17,ṣehrāni,ṣehru,young boy,,,P335199,6,4,object sold
16044,P335199.6.5,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335199,6,5,object sold
16045,P335199.6.6,{1}{d}PA—ia-li,Nabu-ayali[1]PN$,PN,"['𒁹', '𒀭', '𒉺', '𒅀', '𒇷']",𒁹𒀭𒉺𒅀𒇷,{1}{d}PA-ia-li,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-ayali,Nabu-ayali,1,PN,,P335199,6,6,object sold
16046,P335199.7.1,⸢u₂⸣-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,⸢u₂⸣-piš-ma,"['damaged', 'complete', 'complete']",0.17,uppišma,epēšu,contract,,,P335199,7,1,initiation of transaction
16047,P335199.7.2,{1}aš-šur—MU—GIN,Aššur-šumu-kaʾʾin[1]PN,PN,"['𒁹', '𒀸', '𒋩', '𒈬', '𒁺']",𒁹𒀸𒋩𒈬𒁺,{1}aš-šur-MU-GIN,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-šumu-kaʾʾin,Aššur-šumu-kaʾʾin,1,PN,,P335199,7,2,initiation of transaction
16048,P335199.7.3,{⸢lu₂v⸣}GAL—ki-ṣir,rabû[big one]N$rab&kiṣru[knot]N$kiṣir,N,"['𒇽', '𒃲', '𒆠', '𒈲']",𒇽𒃲𒆠𒈲,{⸢LU₂~v⸣}GAL-ki-ṣir,"['damaged', 'complete', 'complete', 'complete']",0.12,rab,rabû,big one,,,P335199,7,3,initiation of transaction
16050,P335199.7.4,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335199,7,4,initiation of transaction
16051,P335199.7.5,⸢LUGAL⸣,šarri[king]N,N,['𒈗'],𒈗,⸢LUGAL⸣,['damaged'],0.5,šarri,šarru,king,,,P335199,7,5,initiation of transaction
16052,P335199.8.1,[ina],ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335199,8,1,price
16053,P335199.8.2,⸢ŠA₃⸣-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-bi,"['damaged', 'complete']",0.25,libbi,libbu,interior,,,P335199,8,2,price
16054,P335199.8.3,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335199,8,3,price
16055,P335199.8.4,{anše}KUR.RA,sissû[horse]N,N,"['𒀲', '𒆳', '𒊏']",𒀲𒆳𒊏,{ANŠE}KUR.RA,"['complete', 'complete', 'complete']",0.0,sissû,sisû,horse,,,P335199,8,4,price
16056,P335199.8.5,SIG₅,damqu[good]AJ,AJ,['𒅆𒂟'],𒅆𒂟,SIG₅,['complete'],0.0,damqu,damqu,good,,,P335199,8,5,price
16057,P335199.8.6,il-qi,ilqi[purchase]V,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,,P335199,8,6,completion of transaction
