Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
9256,P224957.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P224957,2,1,seal identification
9257,P224957.2.2,{1}ab-di—kur-ra,Abdi-Kurra[1]PN$,PN,"['𒁹', '𒀊', '𒁲', '𒆳', '𒊏']",𒁹𒀊𒁲𒆳𒊏,{1}ab-di-kur-ra,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Abdi-Kurra,Abdi-Kurra,1,PN,,P224957,2,2,seal identification
9258,P224957.2.3,{⸢lu₂}MU⸣,nuhatimmu[cook]N,N,"['𒇽', '𒈬']",𒇽𒈬,{⸢LU₂⸣}⸢MU⸣,"['damaged', 'damaged']",0.5,nuhatimmu,nuhatimmu,cook,,,P224957,2,3,seal identification
9259,P224957.3.1,⸢EN⸣,bēl[owner]N,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,,P224957,3,1,seal identification
9260,P224957.3.2,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P224957,3,2,seal identification
9261,P224957.3.3,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P224957,3,3,seal identification
9262,P224957.7.1,{1}PAB—SUM-na,Ahu-iddina[1]PN,PN,"['𒁹', '𒉽', '𒋧', '𒈾']",𒁹𒉽𒋧𒈾,{1}PAB-SUM-na,"['complete', 'complete', 'complete', 'complete']",0.0,Ahu-iddina,Ahu-iddina,1,PN,,P224957,7,1,object sold
9263,P224957.7.2,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P224957,7,2,object sold
9264,P224957.7.3,DUMU.MI₂-šu₂,marʾitīšu[daughter]N,N,"['𒌉', '𒊩', '𒋙']",𒌉𒊩𒋙,DUMU.MI₂-šu₂,"['complete', 'complete', 'complete']",0.0,marʾitīšu,mārtu,daughter,,,P224957,7,3,object sold
9265,P224957.8.1,⸢ša⸣,ša[of]DET,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,,P224957,8,1,object sold
9266,P224957.8.2,ha-rim-te-ša₂,harimtūtu[status of temple prostitute]N$harimtēša,N,"['𒄩', '𒆸', '𒋼', '𒃻']",𒄩𒆸𒋼𒃻,ha-rim-te-ša₂,"['complete', 'complete', 'complete', 'complete']",0.0,harimtēša,harimtūtu,status of temple prostitute,,,P224957,8,2,object sold
9267,P224957.8.3,03,n,n,['𒐈'],𒐈,03,['complete'],0.0,,,,NUMBER,,P224957,8,3,object sold
9268,P224957.8.4,ru-ṭu,rūṭu[a unit of length]N,N,"['𒊒', '𒂅']",𒊒𒂅,ru-ṭu,"['complete', 'complete']",0.0,rūṭu,rūṭu,a unit of length,,,P224957,8,4,object sold
9269,P224957.9.1,[u₂]-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-piš-ma,"['missing', 'complete', 'complete']",0.33,uppišma,epēšu,contract,,,P224957,9,1,initiation of transaction
9270,P224957.9.2,{1}pu-ṭi—at-hi-iš,Puṭi-Athiš[1]PN$,PN,"['𒁹', '𒁍', '𒁲', '𒀜', '𒄭', '𒅖']",𒁹𒁍𒁲𒀜𒄭𒅖,{1}pu-ṭi-at-hi-iš,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Puṭi-Athiš,Puṭi-Athiš,1,PN,,P224957,9,2,initiation of transaction
9271,P224957.10.1,⸢ina⸣,ina[in+=for]PRP,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,,P224957,10,1,price
9272,P224957.10.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P224957,10,2,price
9273,P224957.10.3,10,n,n,['𒌋'],𒌋,10,['complete'],0.0,,,,NUMBER,,P224957,10,3,price
9274,P224957.10.4,GIN₂-MEŠ,šiqlī[a unit of weight]N,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-MEŠ,"['complete', 'complete']",0.0,šiqlī,šiqlu,a unit of weight,,,P224957,10,4,price
9275,P224957.10.5,[KUG.UD],ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpu,ṣarpu,silver,,,P224957,10,5,price
9276,P224957.11.1,[a-na],ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,,P224957,11,1,completion of transaction
9277,P224957.11.2,⸢DUMU⸣-u-te-[šu₂],mārūtu[status of son]N$mārūtēšu,N,"['𒌉', '𒌋', '𒋼', '𒋙']",𒌉𒌋𒋼𒋙,⸢DUMU⸣-u-te-[šu₂],"['damaged', 'complete', 'complete', 'missing']",0.38,mārūtēšu,mārūtu,status of son,,,P224957,11,2,completion of transaction
9278,P224957.12.1,[il]-⸢qi⸣,ilqi[purchase]V,V,"['𒅋', '𒆥']",𒅋𒆥,[il]-⸢qi⸣,"['missing', 'damaged']",0.75,ilqi,leqû,purchase,,,P224957,12,1,completion of transaction
9279,P224957.12.2,kas-⸢pu⸣,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-⸢pu⸣,"['complete', 'damaged']",0.25,kaspu,kaspu,money,,,P224957,12,2,confirmation of transfer 1
9280,P224957.12.3,[gam-mur],gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,,P224957,12,3,confirmation of transfer 1
9281,P224957.14.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224957,14,1,none
9282,P224957.14.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224957,14,2,none
9283,P224957.14.3,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P224957,14,3,none
