Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
5959,P335502.3.1,⸢MI₂⸣,issu[woman]N,N,['𒊩'],𒊩,⸢MI₂⸣,['damaged'],0.5,issu,sinništu,woman,,,P335502,3,1,object sold
5960,P335502.3.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,3,2,object sold
5961,P335502.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,3,3,object sold
5962,P335502.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,3,4,object sold
5963,P335502.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,3,5,object sold
5964,P335502.3.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,3,6,object sold
5965,P335502.4.1,u₂-[piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-[piš-ma],"['complete', 'missing', 'missing']",0.67,uppišma,epēšu,contract,,,P335502,4,1,initiation of transaction
5966,P335502.4.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335502,4,2,initiation of transaction
5967,P335502.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,4,3,initiation of transaction
5968,P335502.4.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,4,4,initiation of transaction
5969,P335502.5.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335502,5,1,price
5970,P335502.5.2,ŠA₃-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,,P335502,5,2,price
5971,P335502.5.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,5,3,price
5972,P335502.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,5,4,price
5973,P335502.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,5,5,price
5974,P335502.5.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335502,5,6,price
