Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
18331,P335993.3.1,[ku-um,kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,,P335993,3,1,seal identification
18332,P335993.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335993,3,2,seal identification
18333,P335993.3.3,x]+⸢x,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335993,3,3,seal identification
18334,P335993.3.4,x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335993,3,4,seal identification
18335,P335993.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335993,3,5,seal identification
18336,P335993.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335993,3,6,seal identification
18337,P335993.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335993,3,7,seal identification
18338,P335993.4.1,[ṣu-pur-šu₂]-nu,ṣupuršunu[fingernail]N,N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,[ṣu-pur-šu₂]-nu,"['missing', 'missing', 'missing', 'complete']",0.75,ṣupuršunu,ṣupru,fingernail,,,P335993,4,1,seal identification
18339,P335993.4.2,iš-ku-nu,iškunu[place]V,V,"['𒅖', '𒆪', '𒉡']",𒅖𒆪𒉡,iš-ku-nu,"['complete', 'complete', 'complete']",0.0,iškunu,šakānu,place,,,P335993,4,2,seal identification
18340,P335993.8.1,{1}x]—⸢SIG₅⸣-iq,u,u,"['𒁹', 'x', '𒅆𒂟', '𒅅']",𒁹x𒅆𒂟𒅅,{[1]}[x]-⸢SIG₅⸣-iq,"['missing', 'missing', 'damaged', 'complete']",0.62,,,,,,P335993,8,1,seal identification
18341,P335993.8.2,⸢DUMU⸣-[šu₂],māršu[son]N,N,"['𒌉', '𒋙']",𒌉𒋙,⸢DUMU⸣-[šu₂],"['damaged', 'missing']",0.75,māršu,māru,son,,,P335993,8,2,seal identification
