Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
25849,P335963.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335963,2,1,seal identification
25850,P335963.2.2,{1}ki-ṣir—{d}PA,Kiṣir-Nabu[1]PN,PN,"['𒁹', '𒆠', '𒈲', '𒀭', '𒉺']",𒁹𒆠𒈲𒀭𒉺,{1}ki-ṣir-{d}PA,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kiṣir-Nabu,Kiṣir-Nabu,1,PN,,P335963,2,2,seal identification
25851,P335963.3.1,A,mār[son]N,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,,,P335963,3,1,seal identification
25852,P335963.3.2,{1}gab-bu—⸢ina—ŠU⸣.2—DINGIR,Gabbu-ina-qat-ili[1]PN$,PN,"['𒁹', '𒃮', '𒁍', '𒀸', '𒋗', '𒈫', '𒀭']",𒁹𒃮𒁍𒀸𒋗𒈫𒀭,{1}gab-bu-⸢ina-ŠU⸣.[2]-DINGIR,"['complete', 'complete', 'complete', 'damaged', 'damaged', 'missing', 'complete']",0.29,Gabbu-ina-qat-ili,Gabbu-ina-qat-ili,1,PN,,P335963,3,2,seal identification
25853,P335963.4.1,⸢TA@v⸣,issu[from+=from]PRP,PRP,['𒋬'],𒋬,⸢TA@v⸣,['damaged'],0.5,issu,ištu,from,,,P335963,4,1,seal identification
25854,P335963.4.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335963,4,2,seal identification
25855,P335963.4.3,{uru}qar-[x,u,u,"['𒌷', '𒃼', 'x']",𒌷𒃼x,{URU}qar-[x],"['complete', 'complete', 'missing']",0.33,,,,,,P335963,4,3,seal identification
25856,P335963.4.4,x]+⸢x⸣-a.a,u,u,"['x', 'x', '𒀀', '𒀀']",xx𒀀𒀀,[x]+⸢x⸣-a.a,"['missing', 'damaged', 'complete', 'complete']",0.38,,,,,,P335963,4,4,seal identification
25857,P335963.5.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335963,5,1,seal identification
25858,P335963.5.2,GEME₂,amti[maid]N,N,['𒊩𒆳'],𒊩𒆳,GEME₂,['complete'],0.0,amti,amtu,maid,,,P335963,5,2,seal identification
