Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
5395,P335153.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335153,2,1,seal identification
5396,P335153.2.2,{1}{d}GAŠAN—u₂-ṣa-la,Belet-uṣalla[1]PN$,PN,"['𒁹', '𒀭', '𒃽', '𒌑', '𒍝', '𒆷']",𒁹𒀭𒃽𒌑𒍝𒆷,{1}{d}GAŠAN-u₂-ṣa-la,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Belet-uṣalla,Belet-uṣalla,1,PN,,P335153,2,2,seal identification
5397,P335153.3.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335153,3,1,seal identification
5398,P335153.3.2,LU₂,amēli[man]N,N,['𒇽'],𒇽,LU₂,['complete'],0.0,amēli,awīlu,man,,,P335153,3,2,seal identification
5399,P335153.3.3,SUM-an-[ni],tadānu[give//giving]'N$tadanni,V,"['𒋧', '𒀭', '𒉌']",𒋧𒀭𒉌,SUM-an-[ni],"['complete', 'complete', 'missing']",0.33,tadanni,tadānu,giving,,,P335153,3,3,seal identification
5400,P335153.7.1,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335153,7,1,object sold
5401,P335153.7.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335153,7,2,object sold
5402,P335153.7.3,x]—⸢APIN⸣-eš,u,u,"['x', '𒀳', '𒌍']",x𒀳𒌍,[x]-⸢APIN⸣-eš,"['missing', 'damaged', 'complete']",0.5,,,,,,P335153,7,3,object sold
5403,P335153.7.4,ARAD-šu₂,urdīšu[servant]N,N,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,urdīšu,ardu,servant,,,P335153,7,4,object sold
5404,P335153.8.1,[ša,ša[of]DET,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,,P335153,8,1,object sold
