Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
1903,P335265.2.1,[ṣu-pur,ṣupru[nail//fingernail]N$ṣupur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,P335265,2,1,seal identification
1904,P335265.2.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335265,2,2,seal identification
1905,P335265.2.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,2,3,seal identification
1906,P335265.2.4,{1}⸢ur⸣-du,Urdu[1]PN$,PN,PN,"['𒁹', '𒌨', '𒁺']",𒁹𒌨𒁺,{[1]}⸢ur⸣-du,"['missing', 'damaged', 'complete']",0.5,Urdu,Urdu,1,,P335265,2,4,seal identification
1907,P335265.2.5,{1}⸢am⸣-[x,u,,u,"['𒁹', '𒄠', 'x']",𒁹𒄠x,{1}⸢am⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,,P335265,2,5,seal identification
1908,P335265.2.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,2,6,seal identification
1909,P335265.2.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,2,7,seal identification
1910,P335265.2.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,2,8,seal identification
1911,P335265.3.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,3,1,none
1912,P335265.3.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,3,2,none
1913,P335265.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335265,3,3,none
1914,P335265.3.4,x]-a.a,u,,u,"['x', '𒀀', '𒀀']",x𒀀𒀀,[x]-a.a,"['missing', 'complete', 'complete']",0.33,,,,,P335265,3,4,none
