Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
21794,P335222.6.1,{1}sa-la-ma-nu,Salamanu[1]PN$,PN,"['𒁹', '𒊓', '𒆷', '𒈠', '𒉡']",𒁹𒊓𒆷𒈠𒉡,{1}sa-la-ma-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Salamanu,Salamanu,1,PN,,P335222,6,1,object sold
21795,P335222.6.2,MI₂-šu₂,issušu[woman]N,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,,P335222,6,2,object sold
21796,P335222.6.3,{1}mu-⸢su-ka⸣-a.a,Musukayu[1]PN$Musukaya,PN,"['𒁹', '𒈬', '𒋢', '𒅗', '𒀀', '𒀀']",𒁹𒈬𒋢𒅗𒀀𒀀,{1}mu-⸢su-ka⸣-a.a,"['complete', 'complete', 'damaged', 'damaged', 'complete', 'complete']",0.17,Musukaya,Musukayu,1,PN,,P335222,6,3,object sold
21797,P335222.6.4,MI₂-šu,issušu[woman]N,N,"['𒊩', '𒋗']",𒊩𒋗,MI₂-šu,"['complete', 'complete']",0.0,issušu,sinništu,woman,,,P335222,6,4,object sold
21798,P335222.7.1,{1}ARAD—MAŠ,Urdu-Inurta[1]PN$,PN,"['𒁹', '𒀴', '𒈦']",𒁹𒀴𒈦,{1}ARAD-MAŠ,"['complete', 'complete', 'complete']",0.0,Urdu-Inurta,Urdu-Inurta,1,PN,,P335222,7,1,object sold
21799,P335222.7.2,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335222,7,2,object sold
21800,P335222.7.3,DUMU.MI₂,marʾutu[daughter]N,N,"['𒌉', '𒊩']",𒌉𒊩,DUMU.MI₂,"['complete', 'complete']",0.0,marʾutu,mārtu,daughter,,,P335222,7,3,object sold
21801,P335222.7.4,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335222,7,4,object sold
21802,P335222.7.5,05,n,n,['𒐊'],𒐊,05,['complete'],0.0,,,,NUMBER,,P335222,7,5,object sold
21803,P335222.7.6,ZI-MEŠ,nupšāti[person]N,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,,P335222,7,6,object sold
21804,P335222.8.1,{1}⸢x⸣+[x,u,u,"['𒁹', 'x', 'x']",𒁹xx,{1}⸢x⸣+[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P335222,8,1,object sold
21805,P335222.8.2,x]-a.a,u,u,"['x', '𒀀', '𒀀']",x𒀀𒀀,[x]-a.a,"['missing', 'complete', 'complete']",0.33,,,,,,P335222,8,2,object sold
21806,P335222.8.3,DUMU-šu₂,māršu[son]N,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,,P335222,8,3,object sold
21807,P335222.8.4,{1}ga-di-ia-a,Gaddiya[1]PN$,PN,"['𒁹', '𒂵', '𒁲', '𒅀', '𒀀']",𒁹𒂵𒁲𒅀𒀀,{1}ga-di-ia-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Gaddiya,Gaddiya,1,PN,,P335222,8,4,object sold
21808,P335222.9.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335222,9,1,object sold
21809,P335222.9.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335222,9,2,object sold
21810,P335222.9.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335222,9,3,object sold
21811,P335222.9.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335222,9,4,object sold
21812,P335222.9.5,PAB],gimru[total]N,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,,P335222,9,5,object sold
21813,P335222.9.6,10,n,n,['𒌋'],𒌋,10,['complete'],0.0,,,,NUMBER,,P335222,9,6,object sold
21814,P335222.9.7,ZI-MEŠ,nupšāti[person]N,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,,P335222,9,7,object sold
21815,P335222.13.1,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335222,13,1,penalties for litigation: penalty
21816,P335222.13.2,{anše}KUR.RA-MEŠ,sissê[horse]N,N,"['𒀲', '𒆳', '𒊏', '𒈨𒌍']",𒀲𒆳𒊏𒈨𒌍,{ANŠE}KUR.RA-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,sissê,sisû,horse,,,P335222,13,2,penalties for litigation: penalty
21817,P335222.13.3,BABBAR-MEŠ,paṣūti[white]AJ,AJ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,BABBAR-MEŠ,"['complete', 'complete']",0.0,paṣūti,peṣû,white,,,P335222,13,3,penalties for litigation: penalty
21818,P335222.13.4,[ina,ina[at]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,at,,,P335222,13,4,penalties for litigation: penalty
21819,P335222.13.5,GIR₃.2,šēpē[foot]N,N,"['𒄊', '𒈫']",𒄊𒈫,[GIR₃].[2],"['missing', 'missing']",1.0,šēpē,šēpu,foot,,,P335222,13,5,penalties for litigation: penalty
21820,P335222.13.6,{d}30,Sin[1]DN,DN,"['𒀭', '𒌍']",𒀭𒌍,{[d]}[30],"['missing', 'missing']",1.0,Sin,Sin,1,DN,,P335222,13,6,penalties for litigation: penalty
21821,P335222.14.1,a-⸢šib⸣,āšib[residing]AJ,AJ,"['𒀀', '𒈨']",𒀀𒈨,a-⸢šib⸣,"['complete', 'damaged']",0.25,āšib,āšibu,residing,,,P335222,14,1,penalties for litigation: penalty
21822,P335222.14.2,{uru}KASKAL,Harrani[Harran]GN,GN,"['𒌷', '𒆜']",𒌷𒆜,{URU}KASKAL,"['complete', 'complete']",0.0,Harrani,Harranu,Harran,GN,,P335222,14,2,penalties for litigation: penalty
21823,P335222.14.3,i-rak-kas,irakkas[bind]V,V,"['𒄿', '𒊩', '𒆜']",𒄿𒊩𒆜,i-rak-kas,"['complete', 'complete', 'complete']",0.0,irakkas,rakāsu,bind,,,P335222,14,3,penalties for litigation: penalty
21824,P335222.14.4,⸢kas⸣-[pu],kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-[pu],"['damaged', 'missing']",0.75,kaspu,kaspu,money,,,P335222,14,4,penalties for litigation: penalty
21825,P335222.15.1,a-[na],ana[to+=tenfold]PRP$,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-[na],"['complete', 'missing']",0.5,ana,ana,to,,,P335222,15,1,penalties for litigation: penalty
21826,P335222.15.2,10-te,ešriātu[tenfold]AV$ešrāte,AV,"['𒌋', '𒋼']",𒌋𒋼,10-te,"['complete', 'complete']",0.0,ešrāte,ešriātu,tenfold,,,P335222,15,2,penalties for litigation: penalty
21827,P335222.15.3,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335222,15,3,penalties for litigation: penalty
21828,P335222.15.4,EN-MEŠ-šu₂,bēlēšu[owner]N,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,bēlēšu,bēlu,owner,,,P335222,15,4,penalties for litigation: penalty
21829,P335222.15.5,GUR,+târu[turn//return]V'V$utâr,V,['𒄥'],𒄥,GUR,['complete'],0.0,utâr,târu,return,,,P335222,15,5,penalties for litigation: penalty
21830,P335222.16.1,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335222,16,1,penalties for litigation: penalty
21831,P335222.16.2,[de]-⸢ni⸣-šu₂,dēnīšu[lawsuit]N,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de]-⸢ni⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,dēnīšu,dīnu,lawsuit,,,P335222,16,2,penalties for litigation: penalty
21832,P335222.16.3,DUG₄.DUG₄-ma,idabbubma[contest]V,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.DUG₄-ma,"['complete', 'complete', 'complete']",0.0,idabbubma,dabābu,contest,,,P335222,16,3,penalties for litigation: penalty
21833,P335222.16.4,la₃,lā[not]MOD,MOD,['𒉡'],𒉡,la₃,['complete'],0.0,lā,lā,not,,,P335222,16,4,penalties for litigation: penalty
21834,P335222.16.5,TI,ilaqqi[succeed]V,V,['𒋾'],𒋾,TI,['complete'],0.0,ilaqqi,leqû,succeed,,,P335222,16,5,penalties for litigation: penalty
21835,P335222.18.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335222,18,1,witness
21836,P335222.18.2,{1}se]-eʾ—na-qa-me,Seʾ-naqami[1]PN$,PN,"['𒁹', '𒋛', '𒀪', '𒈾', '𒋡', '𒈨']",𒁹𒋛𒀪𒈾𒋡𒈨,{[1]}[se]-eʾ-na-qa-me,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,Seʾ-naqami,Seʾ-naqami,1,PN,,P335222,18,2,witness
21837,P335222.18.3,{lu₂v}GAL—til-li,rabû[big one]N$rab&tillu[appendage]N$tilli&tilli[equipment]N,N,"['𒇽', '𒃲', '𒌀', '𒇷']",𒇽𒃲𒌀𒇷,{LU₂~v}GAL-til-li,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335222,18,3,witness
21840,P335222.19.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335222,19,1,witness
