Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
822,P335391.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335391,3,1,none
823,P335391.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335391,3,2,none
824,P335391.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335391,3,3,none
825,P335391.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335391,3,4,none
826,P335391.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335391,3,5,none
827,P335391.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335391,3,6,none
828,P335391.3.7,ina],ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335391,3,7,price
829,P335391.3.8,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335391,3,8,price
830,P335391.3.9,05,n,n,['𒐊'],𒐊,05,['complete'],0.0,,,,NUMBER,,P335391,3,9,price
831,P335391.3.10,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P335391,3,10,price
832,P335391.3.11,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P335391,3,11,price
833,P335391.4.1,[ina,ina[by]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,,P335391,4,1,price
834,P335391.4.2,ša₂,ša[of]DET,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,of,,,P335391,4,2,price
835,P335391.4.3,{uru}gar]-ga-mis,Gargamis[Carchemish]GN,GN,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{[URU]}[gar]-ga-mis,"['missing', 'missing', 'complete', 'complete']",0.5,Gargamis,Gargamis,Carchemish,GN,,P335391,4,3,price
836,P335391.4.4,il-qi₂,ilqi[purchase]V,V,"['𒅋', '𒆠']",𒅋𒆠,il-qi₂,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,,P335391,4,4,completion of transaction
837,P335391.5.1,[kas-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,,P335391,5,1,confirmation of transfer 1
838,P335391.5.2,gam-mur],gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,,P335391,5,2,confirmation of transfer 1
