Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
3460,P335232.2.1,{⸢na₄⸣}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,kunukku,kunukku,seal,,,P335232,2,1,seal identification
3461,P335232.2.2,{1}na-bu-ti,Nabutu[1]PN$Nabuti,PN,"['𒁹', '𒈾', '𒁍', '𒋾']",𒁹𒈾𒁍𒋾,{1}na-bu-ti,"['complete', 'complete', 'complete', 'complete']",0.0,Nabuti,Nabutu,1,PN,,P335232,2,2,seal identification
3462,P335232.3.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335232,3,1,seal identification
3463,P335232.3.2,UN-MEŠ,nišē[people]N,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,,P335232,3,2,seal identification
3464,P335232.3.3,ta-SUM-a-ni,tadānu[give//giving]'N$tadāni,V,"['𒋫', '𒋧', '𒀀', '𒉌']",𒋫𒋧𒀀𒉌,ta-SUM-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335232,3,3,seal identification
3465,P335232.7.1,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335232,7,1,object sold
3466,P335232.7.2,x]—⸢PAB⸣-MEŠ—TI,u,u,"['x', '𒉽', '𒈨𒌍', '𒋾']",x𒉽𒈨𒌍𒋾,[x]-⸢PAB⸣-MEŠ-TI,"['missing', 'damaged', 'complete', 'complete']",0.38,,,,,,P335232,7,2,object sold
3467,P335232.7.3,MI₂-šu₂,issušu[woman]N,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,,P335232,7,3,object sold
3468,P335232.8.1,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335232,8,1,object sold
3469,P335232.8.2,x]—DU₃,u,u,"['x', '𒆕']",x𒆕,[x]-DU₃,"['missing', 'complete']",0.5,,,,,,P335232,8,2,object sold
3470,P335232.8.3,{1}EN—MAN—DU₃,Bel-šarru-ibni[1]PN$,PN,"['𒁹', '𒂗', '𒌋𒌋', '𒆕']",𒁹𒂗𒌋𒌋𒆕,{1}EN-MAN-DU₃,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-šarru-ibni,Bel-šarru-ibni,1,PN,,P335232,8,3,object sold
3471,P335232.9.1,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335232,9,1,object sold
3472,P335232.9.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335232,9,2,object sold
3473,P335232.9.3,x]-⸢ši⸣,u,u,"['x', '𒅆']",x𒅆,[x]-⸢ši⸣,"['missing', 'damaged']",0.75,,,,,,P335232,9,3,object sold
3474,P335232.9.4,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335232,9,4,object sold
3475,P335232.9.5,05,n,n,['𒐊'],𒐊,05,['complete'],0.0,,,,NUMBER,,P335232,9,5,object sold
3476,P335232.9.6,ZI-MEŠ,nupšāti[person]N,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,,P335232,9,6,object sold
3477,P335232.10.1,[u₂-piš-ma],uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P335232,10,1,initiation of transaction
3478,P335232.10.2,{1}mil-ki—ZALAG₂,Milki-nuri[1]PN$,PN,"['𒁹', '𒅖', '𒆠', '𒂟']",𒁹𒅖𒆠𒂟,{1}mil-ki-ZALAG₂,"['complete', 'complete', 'complete', 'complete']",0.0,Milki-nuri,Milki-nuri,1,PN,,P335232,10,2,initiation of transaction
3479,P335232.11.1,{[lu₂]}⸢SAG⸣,ša-rēši[eunuch]N,N,"['𒇽', '𒊕']",𒇽𒊕,{[LU₂]}⸢SAG⸣,"['missing', 'damaged']",0.75,ša-rēši,ša-rēši,eunuch,,,P335232,11,1,initiation of transaction
3480,P335232.11.2,MI₂—⸢E₂.GAL⸣,sinništu[woman]N$issi&ēkallu[palace]N$ēkalli,N,"['𒊩', '𒂍', '𒃲']",𒊩𒂍𒃲,MI₂-⸢E₂⸣.⸢GAL⸣,"['complete', 'damaged', 'damaged']",0.33,issi,sinništu,woman,,,P335232,11,2,initiation of transaction
