Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
26219,P335229.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335229,3,1,none
26220,P335229.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335229,3,2,none
26221,P335229.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335229,3,3,none
26222,P335229.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335229,3,4,none
26223,P335229.3.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335229,3,5,none
26224,P335229.3.6,{⸢mi₂}sa-da-a.a,Sadaya[1]PN$,PN,"['𒊩', '𒊓', '𒁕', '𒀀', '𒀀']",𒊩𒊓𒁕𒀀𒀀,{⸢MI₂⸣}⸢sa-da-a⸣.⸢a⸣,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged']",0.5,Sadaya,Sadaya,1,PN,,P335229,3,6,object sold
26225,P335229.3.7,AMA⸣-šu₂,ummīšu[mother]N,N,"['𒂼', '𒋙']",𒂼𒋙,⸢AMA⸣-šu₂,"['damaged', 'complete']",0.25,ummīšu,ummu,mother,,,P335229,3,7,object sold
26226,P335229.3.8,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335229,3,8,object sold
26227,P335229.3.9,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335229,3,9,object sold
26228,P335229.3.10,ZI,nupšāti[person]N,N,['𒍣'],𒍣,ZI,['complete'],0.0,nupšāti,napištu,person,,,P335229,3,10,object sold
26229,P335229.4.1,[u₂-piš]-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš]-ma,"['missing', 'missing', 'complete']",0.67,uppišma,epēšu,contract,,,P335229,4,1,initiation of transaction
26230,P335229.4.2,{1}ARAD—{d}15,Urdu-Issar[1]PN,PN,"['𒁹', '𒀴', '𒀭', '15']",𒁹𒀴𒀭15,{1}ARAD-{d}15,"['complete', 'complete', 'complete', 'complete']",0.0,Urdu-Issar,Urdu-Issar,1,PN,,P335229,4,2,initiation of transaction
26231,P335229.4.3,{lu₂}ša₂—UGU—E₂-a-ni,ša-muhhi-bētāni[overseer of the household]N,N,"['𒇽', '𒃻', '𒌋𒅗', '𒂍', '𒀀', '𒉌']",𒇽𒃻𒌋𒅗𒂍𒀀𒉌,{LU₂}ša₂-UGU-E₂-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,ša-muhhi-bētāni,ša-muhhi-bēti,overseer of the household,,,P335229,4,3,initiation of transaction
26232,P335229.5.1,[TA@v,issu[from]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,,P335229,5,1,completion of transaction
26233,P335229.5.2,{1}{d]}DI-ma-nu—im-me,Salmanu-imme[1]PN$,PN,"['𒁹', '𒀭', '𒁲', '𒈠', '𒉡', '𒅎', '𒈨']",𒁹𒀭𒁲𒈠𒉡𒅎𒈨,{[1]}{[d]}DI-ma-nu-im-me,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.29,Salmanu-imme,Salmanu-imme,1,PN,,P335229,5,2,completion of transaction
26234,P335229.5.3,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335229,5,3,price
26235,P335229.5.4,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335229,5,4,price
26236,P335229.5.5,1,n,n,['𒁹'],𒁹,1,['complete'],0.0,,,,NUMBER,,P335229,5,5,price
26237,P335229.5.6,1/2,n,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,,P335229,5,6,price
26238,P335229.5.7,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P335229,5,7,price
26239,P335229.5.8,KUG.UD,ṣarpi[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,,P335229,5,8,price
26240,P335229.6.1,[ina,ina[by]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,,P335229,6,1,price
26241,P335229.6.2,ma-ne₂]-e,manê[a unit of weight]N,N,"['𒈠', '𒉌', '𒂊']",𒈠𒉌𒂊,[ma-ne₂]-e,"['missing', 'missing', 'complete']",0.67,manê,manû,a unit of weight,,,P335229,6,2,price
