Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
23349,P335227.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,1,none
23350,P335227.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,2,none
23351,P335227.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,3,none
23352,P335227.5.4,x]-zu-za,u,u,"['x', '𒍪', '𒍝']",x𒍪𒍝,[x]-zu-za,"['missing', 'complete', 'complete']",0.33,,,,,,P335227,5,4,none
23353,P335227.5.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,5,none
23354,P335227.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,6,none
23355,P335227.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,7,none
23356,P335227.5.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,5,8,none
23357,P335227.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,1,none
23358,P335227.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,2,none
23359,P335227.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,3,none
23360,P335227.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,4,none
23361,P335227.6.5,x]+⸢x⸣-a,u,u,"['x', 'x', '𒀀']",xx𒀀,[x]+⸢x⸣-a,"['missing', 'damaged', 'complete']",0.5,,,,,,P335227,6,5,none
23362,P335227.6.6,ša₂,ša[of]DET,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,,P335227,6,6,none
23363,P335227.6.7,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335227,6,7,none
23364,P335227.6.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,8,none
23365,P335227.6.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,9,none
23366,P335227.6.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335227,6,10,none
23367,P335227.7.1,[u₂-piš-ma],uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P335227,7,1,initiation of transaction
23368,P335227.7.2,{1}{d}MAŠ—PAB—⸢AŠ⸣,Inurta-ahu-iddina[1]PN,PN,"['𒁹', '𒀭', '𒈦', '𒉽', '𒀸']",𒁹𒀭𒈦𒉽𒀸,{1}{d}MAŠ-PAB-⸢AŠ⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Inurta-ahu-iddina,Inurta-ahu-iddina,1,PN,,P335227,7,2,initiation of transaction
23369,P335227.8.1,[TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,,P335227,8,1,completion of transaction
