Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
549,P522496.2.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522496,2,1,seal identification
550,P522496.2.2,+Hurapu[]PN$Hurabi,{1}hu-ra-bi,PN,"['𒁹', '𒄷', '𒊏', '𒁉']",𒁹𒄷𒊏𒁉,{1}hu-ra-bi,"['complete', 'complete', 'complete', 'complete']",0.0,Hurabi,Hurapu,1,PN,P522496,2,2,seal identification
551,P522496.3.1,+ṣāripu[dyer]N$ṣāripu&+dušû[untanned leather]N$tuhšê,{lu₂}ṣa-rip-{kuš}tuh-ši-e,N,"['𒇽', '𒍝', '𒆗', '𒋢', '𒃮', '𒅆', '𒂊']",𒇽𒍝𒆗𒋢𒃮𒅆𒂊,{LU₂}ṣa-rip-{KUŠ}tuh-ši-e,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,ṣāripu,ṣāripu,dyer,,P522496,3,1,seal identification
553,P522496.4.1,urdu[servant]N,{lu₂}ARAD,N,"['𒇽', '𒀴']",𒇽𒀴,{LU₂}ARAD,"['complete', 'complete']",0.0,urdu,ardu,servant,,P522496,4,1,seal identification
554,P522496.4.2,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522496,4,2,seal identification
555,P522496.4.3,nāgir[herald]N&ēkalli[palace]N,{lu₂}NIGIR-E₂.GAL,N,"['𒇽', '𒂇', '𒂍', '𒃲']",𒇽𒂇𒂍𒃲,{LU₂}NIGIR-E₂.GAL,"['complete', 'complete', 'complete', 'complete']",0.0,nāgir,nāgiru,herald,,P522496,4,3,seal identification
557,P522496.4.4,+Libbalaya[from Assur//from Assur]GN'GN$,{uru}ŠA-URU-a.a,GN,"['𒌷', '𒊭', '𒌷', '𒀀', '𒀀']",𒌷𒊭𒌷𒀀𒀀,{URU}ŠA-URU-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Libbalaya,Libbalaya,from Assur,GN,P522496,4,4,seal identification
558,P522496.5.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522496,5,1,seal identification
559,P522496.5.2,Sin-ahu-iddina[1]PN,{1}{d}30-PAB-AŠ,PN,"['𒁹', '𒀭', '𒌍', '𒉽', '𒀸']",𒁹𒀭𒌍𒉽𒀸,{1}{d}⸢30⸣-PAB-AŠ,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,Sin-ahu-iddina,Sin-ahu-iddina,1,PN,P522496,5,2,seal identification
560,P522496.6.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522496,6,1,seal identification
561,P522496.6.2,Bel-lamur[1]PN,{1}EN-la-mur,PN,"['𒁹', '𒂗', '𒆷', '𒄯']",𒁹𒂗𒆷𒄯,{1}EN-la-mur,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-lamur,Bel-lamur,1,PN,P522496,6,2,seal identification
562,P522496.7.1,ṣāripu[dyer]N,{lu₂}ṣa-rip-{kuš}tuh-ši-e,N,"['𒇽', '𒍝', '𒆗', '𒋢', '𒃮', '𒅆', '𒂊']",𒇽𒍝𒆗𒋢𒃮𒅆𒂊,{LU₂}ṣa-rip-{KUŠ}tuh-ši-e,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,ṣāripu,ṣāripu,dyer,,P522496,7,1,object sold
563,P522496.8.1,urdāni[servant]N,{lu₂}ARAD-MEŠ-ni,N,"['𒇽', '𒀴', '𒈨𒌍', '𒉌']",𒇽𒀴𒈨𒌍𒉌,{LU₂}ARAD-MEŠ-ni,"['complete', 'complete', 'complete', 'complete']",0.0,urdāni,ardu,servant,,P522496,8,1,object sold
