Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
16642,P335261.5.1,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335261,5,1,object sold
16643,P335261.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335261,5,2,object sold
16644,P335261.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335261,5,3,object sold
16645,P335261.5.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335261,5,4,object sold
16646,P335261.5.5,{1}{d}UTU—DINGIR-a.a,Šamaš-ilaʾi[1]PN$,PN,"['𒁹', '𒀭', '𒌓', '𒀭', '𒀀', '𒀀']",𒁹𒀭𒌓𒀭𒀀𒀀,{1}{d}UTU-DINGIR-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-ilaʾi,Šamaš-ilaʾi,1,PN,,P335261,5,5,object sold
16647,P335261.5.6,DUMU-šu₂,māršu[son]N,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,,P335261,5,6,object sold
16648,P335261.5.7,04,n,n,['𒐉'],𒐉,04,['complete'],0.0,,,,NUMBER,,P335261,5,7,object sold
16649,P335261.5.8,⸢ru-ṭu⸣,rūṭu[a unit of length]N,N,"['𒊒', '𒂅']",𒊒𒂅,⸢ru-ṭu⸣,"['damaged', 'damaged']",0.5,rūṭu,rūṭu,a unit of length,,,P335261,5,8,object sold
16650,P335261.6.1,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335261,6,1,object sold
16651,P335261.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335261,6,2,object sold
16652,P335261.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335261,6,3,object sold
16653,P335261.6.4,{1}u₂-si-a,Useaʾ[1]PN$,PN,"['𒁹', '𒌑', '𒋛', '𒀀']",𒁹𒌑𒋛𒀀,{[1]}u₂-si-a,"['missing', 'complete', 'complete', 'complete']",0.25,Useaʾ,Useaʾ,1,PN,,P335261,6,4,object sold
16654,P335261.6.5,DUMU,māru[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,māru,māru,son,,,P335261,6,5,object sold
16655,P335261.6.6,03,n,n,['𒐈'],𒐈,03,['complete'],0.0,,,,NUMBER,,P335261,6,6,object sold
16656,P335261.6.7,ru-u-ṭu,rūṭu[unit//a unit of length]N$,N,"['𒊒', '𒌋', '𒂅']",𒊒𒌋𒂅,ru-u-ṭu,"['complete', 'complete', 'complete']",0.0,rūṭu,rūṭu,a unit of length,,,P335261,6,7,object sold
16657,P335261.7.1,{1}x]—{⸢d⸣}15,u,u,"['𒁹', 'x', '𒀭', '15']",𒁹x𒀭15,{[1]}[x]-{⸢d⸣}15,"['missing', 'missing', 'damaged', 'complete']",0.62,,,,,,P335261,7,1,object sold
16658,P335261.7.2,pir-su,pirsu[weaned]AJ,AJ,"['𒌓', '𒋢']",𒌓𒋢,pir-su,"['complete', 'complete']",0.0,pirsu,pirsu,weaned,,,P335261,7,2,object sold
16659,P335261.7.3,{mi₂}ba-a-as-si,Baʾassi[1]PN$,PN,"['𒊩', '𒁀', '𒀀', '𒊍', '𒋛']",𒊩𒁀𒀀𒊍𒋛,{MI₂}ba-a-as-si,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Baʾassi,Baʾassi,1,PN,,P335261,7,3,object sold
16660,P335261.7.4,DUMU.⸢MI₂⸣-[su],marʾussu[daughter]N,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,DUMU.⸢MI₂⸣-[su],"['complete', 'damaged', 'missing']",0.5,marʾussu,mārtu,daughter,,,P335261,7,4,object sold
16661,P335261.8.1,[PAB,gimru[total]N,N,['𒉽'],𒉽,[PAB],['missing'],1.0,gimru,gimru,total,,,P335261,8,1,object sold
16662,P335261.8.2,06,n,n,['𒐋'],𒐋,[06],['missing'],1.0,,,,NUMBER,,P335261,8,2,object sold
16663,P335261.8.3,ZI-MEŠ,nupšāti[person]N,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,,P335261,8,3,object sold
16664,P335261.8.4,ARAD-MEŠ-ni,urdāni[servant]N,N,"['𒀴', '𒈨𒌍', '𒉌']",𒀴𒈨𒌍𒉌,ARAD-MEŠ-ni,"['complete', 'complete', 'complete']",0.0,urdāni,ardu,servant,,,P335261,8,4,object sold
16665,P335261.9.1,[ša],ša[of]DET,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,,P335261,9,1,object sold
16666,P335261.9.2,{1}{d}ŠU₂—re-man-ni,Marduk-remanni[1]PN$,PN,"['𒁹', '𒀭', '𒋙', '𒊑', '𒌋𒌋', '𒉌']",𒁹𒀭𒋙𒊑𒌋𒌋𒉌,{1}{d}ŠU₂-re-man-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Marduk-remanni,Marduk-remanni,1,PN,,P335261,9,2,object sold
16667,P335261.9.3,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335261,9,3,initiation of transaction
16668,P335261.10.1,{1}⸢mil⸣-ki—ZALAG₂,Milki-nuri[1]PN$,PN,"['𒁹', '𒅖', '𒆠', '𒂟']",𒁹𒅖𒆠𒂟,{[1]}⸢mil⸣-ki-ZALAG₂,"['missing', 'damaged', 'complete', 'complete']",0.38,Milki-nuri,Milki-nuri,1,PN,,P335261,10,1,initiation of transaction
16669,P335261.10.2,{lu₂v}SAG,ša-rēši[eunuch]N,N,"['𒇽', '𒊕']",𒇽𒊕,{LU₂~v}SAG,"['complete', 'complete']",0.0,ša-rēši,ša-rēši,eunuch,,,P335261,10,2,initiation of transaction
16670,P335261.10.3,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335261,10,3,initiation of transaction
