Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
5549,P335201.5.1,{mi₂}{d}NIN.⸢LIL₂⸣—AMA,Mullissu-ummi[1]PN$,PN,"['𒊩', '𒀭', '𒊩𒌆', '𒆤', '𒂼']",𒊩𒀭𒊩𒌆𒆤𒂼,{MI₂}{d}NIN.⸢LIL₂⸣-AMA,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,Mullissu-ummi,Mullissu-ummi,1,PN,,P335201,5,1,object sold
5550,P335201.5.2,GEME₂-šu₂,amtīšu[maid]N,N,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,amtīšu,amtu,maid,,,P335201,5,2,object sold
5551,P335201.6.1,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335201,6,1,object sold
5552,P335201.6.2,DUMU-MEŠ-šu₂,marʾēšu[son]N,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,,,P335201,6,2,object sold
5553,P335201.6.3,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335201,6,3,object sold
5554,P335201.6.4,03,n,n,['𒐈'],𒐈,03,['complete'],0.0,,,,NUMBER,,P335201,6,4,object sold
5555,P335201.6.5,ZI-MEŠ,nupšāti[person]N,N,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI-MEŠ,"['complete', 'complete']",0.0,nupšāti,napištu,person,,,P335201,6,5,object sold
5556,P335201.7.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335201,7,1,initiation of transaction
5557,P335201.7.2,{1}{uru}NINA{ki}a.a,Ninuayu[1]PN$Ninuaya,PN,"['𒁹', '𒌷', '𒀏', '𒆠', '𒀀', '𒀀']",𒁹𒌷𒀏𒆠𒀀𒀀,{1}{URU}NINA{KI}a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ninuaya,Ninuayu,1,PN,,P335201,7,2,initiation of transaction
5558,P335201.8.1,{lu₂}SAG—MAN,ša-rēš-šarri[royal eunuch]N,N,"['𒇽', '𒊕', '𒌋𒌋']",𒇽𒊕𒌋𒌋,{LU₂}SAG-MAN,"['complete', 'complete', 'complete']",0.0,ša-rēš-šarri,ša-rēš-šarri,royal eunuch,,,P335201,8,1,initiation of transaction
5559,P335201.8.2,UN-MEŠ,nišē[people]N,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,,P335201,8,2,initiation of transaction
5560,P335201.8.3,TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,,P335201,8,3,completion of transaction
5561,P335201.8.4,IGI,pān[front]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,,P335201,8,4,completion of transaction
5562,P335201.9.1,{1}ab-di-i,Abdi[1]PN,PN,"['𒁹', '𒀊', '𒁲', '𒄿']",𒁹𒀊𒁲𒄿,{1}ab-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,Abdi,Abdi,1,PN,,P335201,9,1,completion of transaction
5563,P335201.10.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335201,10,1,price
5564,P335201.10.2,ŠA₃-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,,P335201,10,2,price
5565,P335201.10.3,1/2,n,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,,P335201,10,3,price
5566,P335201.10.4,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P335201,10,4,price
