Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
28694,P224956.3.1,[DUMU.MI₂]-⸢su,marʾussu[daughter]N,N,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,[DUMU].[MI₂]-⸢su⸣,"['missing', 'missing', 'damaged']",0.83,marʾussu,mārtu,daughter,,,P224956,3,1,object sold
28695,P224956.3.2,ša⸣,ša[of]DET,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,,P224956,3,2,object sold
28696,P224956.3.3,{1}⸢pu-ṭu⸣—he-e-[ši],Puṭu-Meheši[1]PN$,PN,"['𒁹', '𒁍', '𒂅', '𒄭', '𒂊', '𒅆']",𒁹𒁍𒂅𒄭𒂊𒅆,{1}⸢pu-ṭu⸣-he-e-[ši],"['complete', 'damaged', 'damaged', 'complete', 'complete', 'missing']",0.33,Puṭu-Meheši,Puṭu-Meheši,1,PN,,P224956,3,3,object sold
28697,P224956.4.1,[u₂]-⸢piš⸣-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-⸢piš⸣-ma,"['missing', 'damaged', 'complete']",0.5,uppišma,epēšu,contract,,,P224956,4,1,initiation of transaction
28698,P224956.4.2,{1}pu-ṭu—e-ši,Puṭi-Eše[1]PN$,PN,"['𒁹', '𒁍', '𒂅', '𒂊', '𒅆']",𒁹𒁍𒂅𒂊𒅆,{1}pu-ṭu-e-ši,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Puṭi-Eše,Puṭi-Eše,1,PN,,P224956,4,2,initiation of transaction
28699,P224956.5.1,[ina],ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P224956,5,1,price
28700,P224956.5.2,⸢ŠA₃⸣-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-bi,"['damaged', 'complete']",0.25,libbi,libbu,interior,,,P224956,5,2,price
28701,P224956.5.3,1/2,n,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,,P224956,5,3,price
28702,P224956.5.4,MA.NA,manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,,P224956,5,4,price
28703,P224956.5.5,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P224956,5,5,price
28704,P224956.6.1,[a]-⸢na⸣,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-⸢na⸣,"['missing', 'damaged']",0.75,ana,ana,to,,,P224956,6,1,completion of transaction
28705,P224956.6.2,MI₂-u-te,issūte[wifehood]N,N,"['𒊩', '𒌋', '𒋼']",𒊩𒌋𒋼,MI₂-u-te,"['complete', 'complete', 'complete']",0.0,issūte,sinnišūtu,wifehood,,,P224956,6,2,completion of transaction
